datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
4/1/2010 01:45,kittitas,wa,us,other,20,20 seconds,Strange lights seen near Ellensburg Washington starting  to happen more often.,4/13/2010,46.9833333,-120.4158333
4/1/2011 23:30,naches,wa,us,sphere,600,10 min.,Multiple sightings of blue orbs joining and seperating low in the sky near Bumping Lake&#44 Chinook Pass WA.,5/2/2011,46.7311111,-120.6983333
4/1/2012 13:15,marysville,wa,us,other,300,5 minutes,Three chinook ch-47 helicopters moving south to north seemed to go 30mph the only mention of such aircraft was from marysville several,4/18/2012,48.0519444,-122.1758333
4/1/2013 21:57,fife,wa,us,light,5,5 seconds,High-speed&#44 high-altitude&#44 erratic fight path; heading south east.,4/12/2013,47.2394444,-122.3558333
4/12/1999 21:30,tacoma,wa,us,light,10,10 seconds,I looked up into the night sky only to see a &quot;comet&quot; streaking across the sky&#44 but then it made a squiggle and disappeared.,4/26/1999,47.2530556,-122.4430556
4/12/2007 22:16,bremerton,wa,us,circle,25,25 seconds,Light from west to east that diminished and disappeared at about a 110 degree angle,4/27/2007,47.5675000,-122.6313889
4/12/2012 21:20,coulee city,wa,us,light,240,4 minutes,White light that seemed to slowly fade as if it were slowing burning out.  ((NUFORC Note:  Sighting of Intl. Space Station.  PD)),4/18/2012,47.6113889,-119.2911111
4/13/2005 17:30,redmond,wa,us,changing,420,5-7 minutes,The object moved like a pendulum in mid-air moving upwards&#44 stopping in mid-swing-in front of the clouds.,4/16/2005,47.6741667,-122.1202778
4/13/2005 22:53,spokane,wa,us,sphere,1020,17 min,pulsating bright light in southwest towards airway heights exploding and peicing together before final big explosion then vanished.,9/2/2005,47.6588889,-117.4250000
4/13/2008 03:00,seattle,wa,us,oval,60,1 min,Large burnt-orange object hanging low in the sky near Downtown Seattle.,4/17/2008,47.6063889,-122.3308333
4/13/2010 22:15,sunnyside,wa,us,,15,15 seconds,Amend previous report: It was heading West-Northwest&#44 not East.  Got confused.  Sorry.,5/12/2010,46.3238889,-120.0075000
4/13/2010 22:15,sunnyside,wa,us,fireball,15,15 seconds,Two dark orange balls moving eastward over Sunnyside WA&#44 Yakima County.,5/12/2010,46.3238889,-120.0075000
4/13/2012 22:05,auburn,wa,us,unknown,5,5 seconds,White light streaks across sky and then makes a sharp U-turn.,5/13/2012,47.3075000,-122.2272222
4/13/2013 21:00,kenmore,wa,us,light,180,3 minutes,Orange lights over Seattle.,7/3/2013,47.7575000,-122.2427778
4/13/2014 12:00,snoqualmie pass,wa,us,triangle,60,1 minute,My Aunt and I witnessed two drone size&#44 fast&#44 stealth like crafts fly past us on snoqualmie pass April 13.,4/18/2014,47.3925000,-121.3988889
4/14/1998 03:20,spokane,wa,us,light,120,2 min,Light was stationary&#44 something about it kept drawing eyes to it as it was very bright.Seemed to move and when looked directly at it&#44 i,8/30/1999,47.6588889,-117.4250000
4/14/2006 20:00,shoreline (seattle),wa,us,egg,5,5 sec,a large orange egg traveling at eye blinking speed thru the S.W sky&#44 seemed to attract three smaller ogjects to it.,5/15/2006,47.7558333,-122.3402778
4/14/2007 21:00,elma,wa,us,circle,1380,23:00,A large bright light that would blackout and then become bright along with 2 smaller ones Orange in color moving all around.,4/27/2007,47.0036111,-123.4075000
4/14/2010 02:30,east wenatchee,wa,us,triangle,300,5 min,Black triangle spotted over home after I heard loud lets fly by my house.,5/12/2010,47.4158333,-120.2919444
4/14/2010 20:55,kent,wa,us,other,180,3 minutes,fast moving objects making different triangles,5/12/2010,47.3811111,-122.2336111
4/14/2011 23:00,port angeles,wa,us,sphere,600,5-10 min.,Port Angeles,5/2/2011,48.1183333,-123.4294444
4/14/2012 22:00,spokane valley,wa,us,light,180,3 minutes,Large Red Dot moving across sky,5/13/2012,47.6733333,-117.2383333
4/14/2014 23:00,burlington,wa,us,formation,60,<1 minute,3 metallic ovals in triangle formation moving at rapid pace spotted flying low over Burlington&#44 WA.,4/18/2014,48.4758333,-122.3241667
4/14/2014 23:00,vancouver,wa,us,changing,600,10 minutes,I was taking pictures during the luna eclipse starting at 23:00 thru my bedroom window.I took many pictures starting when the moon was,4/18/2014,45.6388889,-122.6602778
4/15/1964 22:00,seattle (80miles west of),wa,us,disk,1200,20 min,Many sighting in the sky,1/29/2002,47.6063889,-122.3308333
4/15/1988 14:00,bremerton,wa,us,disk,20,~ 20 seconds,Disc was flying about 50 yards off the wingtip of an airliner that had just left Seatac airport.,5/14/2002,47.5675000,-122.6313889
4/15/1996 23:00,kelso,wa,us,cylinder,120,2 minutes,Back in 1996 in kelso washington&#44i saw a cylinder inthe night sky at first it was grey then it turned and it was yellowish orange.,11/3/2005,46.1469444,-122.9072222
4/15/2000 13:45,gig harbor,wa,us,disk,30,30 seconds,From a distance of 3 miles&#44  I saw two silver colored suacer-shaped objects engaged in aerobatics  before disappearing into a cloud,6/21/2000,47.3294444,-122.5788889
4/15/2000 15:00,tokeland,wa,us,unknown,600,10 min,shimmering transparent object floting over the water by North River bridge in Washington St.,11/8/2005,46.7066667,-123.9805556
4/15/2001 10:30,soap lake,wa,us,triangle,120,1 to 1-1/2 min,Several white&#44 noiseless&#44 triangular objects&#44 no lights&#44  sighted in North Central Washington State,12/12/2009,47.3894444,-119.4894444
4/15/2004 14:00,vancouver,wa,us,sphere,120,2 minutes,I was driving on the highway and i looked to my right and saw a bright sphere changing colors from white to green to blue. It then move,7/16/2006,45.6388889,-122.6602778
4/15/2004 22:20,lacey,wa,us,circle,1200,20 minutes,At first I saw blinking green and red lights forming the letter A.  I called my son to look at it and said It was an A.  It seemed to c,4/27/2004,47.0344444,-122.8219444
4/15/2013 23:00,everett,wa,us,fireball,900,15 minutes,Bright star like craft spotted in Everett WA. 4/15/13,5/15/2013,47.9791667,-122.2008333
4/16/1995 01:10,woodinville,wa,us,,45,45 sec.,Woman (prior caller) repts. 3x12&#39 rectangular section of driveway illuminated from above.  Similar to her incident 22FE95.,11/2/1999,47.7544444,-122.1622222
4/16/1995 22:10,tacoma,wa,us,,120,2 min.,Man repts. witnessing two &quot;grayish-white&quot; discs flying S to N apparently above clouds.  Flight was steady&#44  non-erratic.,11/2/1999,47.2530556,-122.4430556
4/16/2006 19:40,seattle,wa,us,circle,30,20- 30 seconds,8 orange glowing round objects moving east to west in the same pattern&#44 Seattle&#44 Washington,5/15/2006,47.6063889,-122.3308333
4/16/2007 21:30,anacortes,wa,us,,120,few minutes,MUFON/WASHINGTON REPORT:  Very bright&#44 stationary&#44 red light&#44 which pulsed on and off slowly.,8/7/2007,48.5127778,-122.6113889
4/16/2012 04:00,spokane,wa,us,unknown,1200,20 min,seen an alien,5/13/2012,47.6588889,-117.4250000
4/16/2013 22:00,kahlotus,wa,us,fireball,600,10 minutes,Orange fireball in sky; not moving; observed for 5 minutes; left and came back 4-5 minutes later and it was gone&#33,5/15/2013,46.6433333,-118.5558333
4/17/1997 17:30,okanogan,wa,us,,3,3 sec.,Woman near Tunk(?) Valley sees large&#44 very bright ball of light streak down out of the sky.  &quot;Layers&quot; of light:  green&#44 red&#44 green.,11/2/1999,48.3613889,-119.5822222
4/17/2000 19:20,sultan (approx 5 mi. se),wa,us,light,2.5,2.5 seconds,Witnessed a very bright meteor in broad daylight. It changed in color and was followed by a low boom noise minutes later.,4/26/2000,47.8627778,-121.8152778
4/17/2007 23:00,bellingham,wa,us,circle,1200,15-20 minutes,UFO sighting in Bellingham&#44 WA,4/27/2007,48.7597222,-122.4869444
4/17/2009 21:30,yakima,wa,us,unknown,420,6-7 minutes,Two Completely Silent Illuminations Slow and Low,12/12/2009,46.6022222,-120.5047222
4/18/2000 11:32,tacoma,wa,us,other,300,five minutes,Sighted from a Cessna C206 by 20&#44000 hour pilot and passengar.  Bright as the sun&#44 very unusual sighting.  See full description,5/3/2000,47.2530556,-122.4430556
4/18/2002 21:30,port orchard,wa,us,chevron,3600,1 hour,moves around very slowly; doesn&#39t appear to be going in a straight line,4/25/2002,47.5405556,-122.6350000
4/18/2003 22:30,leavenworth,wa,us,triangle,60,>1 min,distant sighting of unexplainable triangle formation lights above north central washington state,5/2/2003,47.5963889,-120.6602778
4/18/2011 20:15,everett,wa,us,light,300,5 minutes,seen two lights off in the distance  they were very bright i thought nothing about it but i drove around the corner and looked in the d,5/2/2011,47.9791667,-122.2008333
4/18/2011 21:20,yakima,wa,us,oval,3600,1 hour,multi-color objects in the sky&#44 one soared above our heads.,5/2/2011,46.6022222,-120.5047222
4/18/2011 22:00,bellingham,wa,us,unknown,30,30 seconds,Huge&#44 low flying craft&#44 nearly hits car apparently attempting to land on county road&#44 5 huge lights,5/2/2011,48.7597222,-122.4869444
4/18/2014 20:50,sumner,wa,us,formation,2,00:02,Orange lights in night sky.,4/24/2014,47.2033333,-122.2391667
4/18/2014 22:00,shelton,wa,us,light,15,15 seconds,Two lights that looked like sattelites traveled in a line&#44 with one following/chasing other until the both disappeared.,4/24/2014,47.2152778,-123.0994444
4/18/2014 22:10,bellingham,wa,us,light,180,3 minutes,Lights following each other in SE direction.  ((NUFORC Note:  Intl. Space Station and supply ship&#44 flying in close formation??  PD)),4/24/2014,48.7597222,-122.4869444
4/19/2005 01:00,vancouver (near&#44 camas),wa,us,disk,12600,3.5 hrs. +,Camas&#44 WA- multiple moving objects observed and filmed 4/19/05 (1:20-4:20a.m.).  ((NUFORC Note:  Possibly Sirius.  PD)),5/11/2005,45.6388889,-122.6602778
4/19/2007 21:00,kingston,wa,us,light,3,3 seconds +/-,moving light adjacent to the moon; very high and disappeared suddenly; did not reappear,4/27/2007,47.7988889,-122.4969444
4/19/2009 22:10,oak harbor,wa,us,unknown,60,1 minute,Flash of light then object of four non-flashing dim lights traveling north.,5/12/2009,48.2933333,-122.6419444
4/19/2014 23:00,yakima,wa,us,diamond,480,8 minutes,One moving across the sky the west towards Mt. ADAMS &#44 it faded in and out almost disappearing at times . The color was mostly white.,4/24/2014,46.6022222,-120.5047222
4/20/1997 20:05,lakewood,wa,us,,3,3 sec.,Man sees 5 prominent shafts of &quot;emerald green&quot; light in N sky radiating in a &quot;fan pattern.&quot;  Seemed to come from one point in the sky.,11/2/1999,47.1719444,-122.5172222
4/20/1998 09:00,vancouver,wa,us,sphere,1,1 second,A bright light out my window.,5/24/1999,45.6388889,-122.6602778
4/20/2000 19:55,tonasket,wa,us,light,120,2min,I was standing in driveway (rural area no exterior lighting) taking a smoke break&#44 it was dark&#44 no moon&#44 very quiet&#44 when i noticed it,4/26/2000,48.7052778,-119.4383333
4/20/2001 12:00,moses lake,wa,us,triangle,600,10 minutes,I wasn&#39t a believer... but obviously the gov&#39t hides this stuff with a bunch of media&#44 otherwise: public panic&#33,9/2/2005,47.1302778,-119.2769444
4/20/2001 18:00,bellingham,wa,us,rectangle,20,20 seconds,The craft had no sound or lights at all.,4/28/2001,48.7597222,-122.4869444
4/20/2004 23:10,tumwater,wa,us,fireball,2,seconds,Very fast moving fireball&#33,4/27/2004,47.0075000,-122.9080556
4/20/2007 21:05,vancouver,wa,us,light,4,4 sec,An oval light object moved into my still frame photo then immediately disappeared.  ((NUFORC Note:  Possible meteor?  PD)),4/27/2007,45.6388889,-122.6602778
4/20/2009 21:34,harrington,wa,us,light,45,45 sec.,Two adult males witness extremely bright&#44 moving&#44 light in the eastern sky; not Iridium satellite&#44 or ISS.,5/12/2009,47.4811111,-118.2533333
4/20/2009 23:30,moses lake,wa,us,other,720,12 minutes,small bright white light hovering near the airport and then left really fast clouse to the ground made no sounds,1/31/2011,47.1302778,-119.2769444
4/20/2010 07:53,vancouver,wa,us,sphere,960,16 minutes,4/20/10 7:35 vancouver wa sphere 16  a flying sphere over mcloughlin middle school,5/12/2010,45.6388889,-122.6602778
4/20/2014 20:00,seattle,wa,us,light,1200,20 minutes,Small solid white light with sudden movements.,4/24/2014,47.6063889,-122.3308333
4/20/2014 22:50,seattle,wa,us,formation,5,5 seconds,I witnessed two lights in formation moving in a straight line&#44 far faster than any aircraft&#44 and with no sound whatsoever.,4/24/2014,47.6063889,-122.3308333
4/21/1997 20:40,la conner,wa,us,,20,20 sec.,Woman sees extremely bright&#44 oval shaped obj. streak down out of a clear evening sky to the W.  1/4 dia. of full moon.,11/2/1999,48.3888889,-122.4950000
4/21/1997 20:40,stanwood,wa,us,,3,3 sec.,2 males witness an extremely bright light descend in W night sky.  5 times size of bright star.  80 deg. angle of descent.  No sound.,11/2/1999,48.2413889,-122.3694444
4/21/1999 09:15,vantage (between kittas and vantage),wa,us,other,15,15 seconds,In response to newscast asking witnesses to meteor event report in.,4/26/1999,46.9455556,-119.9861111
4/21/1999 21:05,kennewick,wa,us,circle,4,3-4 seconds,A large red glowing ball of fire with a long tale was seen in the south eastern part of the sky. The object was as big a full moon in t,5/24/1999,46.2113889,-119.1361111
4/21/1999 21:20,valley,wa,us,fireball,3,3 sec.,I walked out the door and saw ahead of me&#44 in the distance&#44 on the horizon&#44 a falling&#44 brightly glowing fireball&#44 that was nearly the s,4/26/1999,48.1752778,-117.7236111
4/21/1999 21:30,richland,wa,us,,5,5 seconds,First thought that it was a flair and then realized it was to big and moving to fast.  Thought it was close enough to North Richland th,5/24/1999,46.2858333,-119.2833333
4/21/2004 23:30,bellevue,wa,us,triangle,30,30 seconds,fast large silent three amber rings triangle formation,4/27/2004,47.6105556,-122.1994444
4/21/2007 23:15,tacoma,wa,us,light,300,5 minutes,orange flying light in tacoma,4/27/2007,47.2530556,-122.4430556
4/21/2010 21:30,kirkland,wa,us,rectangle,15,15 seconds,I saw a very long object&#44 with three white lights spaced evenly apart. It was far too long to be an airplane&#44 it made no noise whatsoev,5/12/2010,47.6816667,-122.2075000
4/21/2011 21:00,ardenvoir,wa,us,other,60,1 minute,ardenvoir  ((NUFORC Note:  Possible sighting of an Iridium satellite.  PD)),5/2/2011,47.7375000,-120.3677778
4/21/2012 12:40,seattle,wa,us,disk,1,1 second,Flying saucer over I-5 in North Seattle.,11/19/2012,47.6063889,-122.3308333
4/21/2012 22:00,bremerton,wa,us,triangle,10,10 seconds,I was looking up in the night sky for meteors because of the shower that was taking place that night. All of a sudden I saw a spot of d,5/13/2012,47.5675000,-122.6313889
4/21/2012 22:25,auburn,wa,us,circle,300,3-5 minutes,Bright&#44 circular in shape object&#44 moving from a 3 o&#39clock position in the sky to the 12 o&#39clock position before dissapearing,5/13/2012,47.3075000,-122.2272222
4/21/2012 22:25,olympia,wa,us,sphere,90,90 seconds,White light Orb moving silently the size and brightness of  Venus moves half way across sky then fades totally away.,5/13/2012,47.0380556,-122.8994444
4/21/2012 22:40,north bend,wa,us,circle,20,20 seconds,At approximately 10:40 PM on Saturday evening April 21st. I was standing out front of the Snoqualmie Eagles Club in Northbend Washingto,5/13/2012,47.4958333,-121.7855556
4/2/2004 00:00,kirkland,wa,us,light,5400,1.5 hours +,Objects that look like flying stars.,4/9/2004,47.6816667,-122.2075000
4/2/2010 15:55,vancouver,wa,us,triangle,30,30 seconds,a dark&#44 silent&#44 triangular aircraft crossing the Columbia River disappeared after watchhing it for 30 seconds,5/12/2010,45.6388889,-122.6602778
4/2/2012 12:20,kent,wa,us,cigar,180,3 mins,At approximately 12:20pm 4/02/12 I was driving north up the wa-167 from auburn&#44wa into Renton&#44wa and saw 2 cigar/rod shaped objects fly,4/18/2012,47.3811111,-122.2336111
4/2/2014 20:45,lynnwood,wa,us,fireball,10,10 seconds,Large Orange ball apeared in sky above houses and trees&#44 then slowly fell below tree line&#44 mimicking a falling star,4/4/2014,47.8211111,-122.3138889
4/22/1995 22:37,seattle,wa,us,,4,4 sec.,2 univ. stud. see dramatic &quot;meteor&quot; in S sky&#44 then witness  chevron of lights &quot;like kite&quot; in same area of sky. Zig-zags off&#33,11/2/1999,47.6063889,-122.3308333
4/22/1996 21:30,edmonds,wa,us,,4,4 sec.,Man repts. seeing a round&#44 &quot;shapeless&#44&quot; red object in sky while riding bicycle.  Hears momentary&#44 high-pitched &quot;beep or click.&quot;,11/2/1999,47.8108333,-122.3761111
4/22/1997 01:00,spokane,wa,us,light,1200,20 minutes,Large bright red light&#44 size of Venus at its brightest&#44 observed over Spokane&#44 Wa. at 1:00 a.m. on April 22&#44 for about 20 minutes. Appe,3/7/1998,47.6588889,-117.4250000
4/22/1998 21:20,friday harbor,wa,us,fireball,2,a few seconds,On April 22 1998 I was sitting in my front room by a south-facing window a little before 9:30. I was alone as it was a Wednesday and my,8/11/2004,48.5344444,-123.0158333
4/22/1998 21:20,snohomish,wa,us,oval,40,30-40 seconds,Intense white oval&#44 stationary at first&#44 became orange blue haloed&#44 then flashing across horizon&#44 stopped again&#44 flashed and vanished.,8/11/2004,47.9130556,-122.0969444
4/22/1998 21:22,shelton,wa,us,circle,3,3 seconds,I was Parked at a stoplight&#44 a light just above the horizon caught my eye.  A large&#44 round&#44 glowing object passed directly in front of,1/28/1999,47.2152778,-123.0994444
4/22/1998 21:24,pacific,wa,us,light,4,3-4 sec,Saw one blue-green lite pass south-west under Sea-Tac fligh trafic.,6/18/1998,47.2647222,-122.2488889
4/22/1998 21:30,federal way (3 miles north of),wa,us,light,3,3 seconds,Going north on I-5 about  3 miles past federal way  Seen a green light traveling west to about north west until it disappeared behind t,8/5/2001,47.3225000,-122.3113889
4/22/1998 21:30,yakima,wa,us,circle,3,2-3 seconds,A strong light&#44 a blue object&#44 no noise&#44 traveling south to north.,1/28/1999,46.6022222,-120.5047222
4/22/2002 23:45,everett,wa,us,triangle,15,10-15 sec.,Three triangler shaped crafts flying in formation over Everett  WA.,4/25/2002,47.9791667,-122.2008333
4/22/2003 18:00,bellingham,wa,us,light,480,5-8 minutes,Very bright light at first&#44 then a small sleek craft that disappeared a little while after the lights were out. It&#39s been back once.,8/28/2003,48.7597222,-122.4869444
4/22/2003 22:00,olympia,wa,us,diamond,900,15 minutes,Diamond Shape light with beams over Capital Forest in Olympia&#44 WA across from Mud Bay,4/27/2003,47.0380556,-122.8994444
4/22/2006 17:10,lake stevens,wa,us,unknown,120,2 minutes,Daylight object&#44 too small to be commercial aircraft at altitude&#44 moved slowly west&#44 paused&#44 moved further west&#44 then south.,5/15/2006,48.0152778,-122.0625000
4/22/2006 22:10,renton,wa,us,light,5,5 seconds,driving home around 10ish.  I looked up into the sky and saw a bright light hovering.  Just as quickly as I saw it&#44 it flew away at a t,5/15/2006,47.4830556,-122.2158333
4/22/2007 16:00,wapato,wa,us,formation,1020,17:00,unkown formations seen in mid-day,4/27/2007,46.4477778,-120.4191667
4/22/2007 19:15,kirkland,wa,us,disk,180,3 minutes,We saw a disk slowly rotating from end to end across the skyline.,4/27/2007,47.6816667,-122.2075000
4/22/2007 20:00,sultan,wa,us,triangle,600,10 minutes,The triangular object had red and white blinking lights.,4/27/2007,47.8627778,-121.8152778
4/22/2012 01:00,vancouver,wa,us,oval,480,8 minutes,Five red glowing oval lights hovering and slowly moving,5/13/2012,45.6388889,-122.6602778
4/22/2012 11:08,yakima,wa,us,fireball,20,15-20 seconds,Big loud flare sound then flash of light as a fireball shooting across the sky sound of a fading flare.,5/13/2012,46.6022222,-120.5047222
4/22/2012 20:32,vancouver,wa,us,fireball,300,5 minutes,((HOAX??))  One howering craft splits in to two and flyes away.,5/13/2012,45.6388889,-122.6602778
4/22/2012 21:36,everett,wa,us,triangle,4,4 seconds,Swiftly moving triangle with brighter lights at all three corners&#44 plus one in the center.,5/13/2012,47.9791667,-122.2008333
4/22/2014 21:00,walla walla,wa,us,,172800,2 days,Helicopters going over at night&#44 weird sounds outside and inside for the past 2 days.,4/24/2014,46.0647222,-118.3419444
4/23/1974 20:00,rosalia,wa,us,chevron,90,90seconds,UFO seen near Rosalia&#44 WA in the early 1970s.  Shape of UFO disputed.  Not disputed are three eerie green chevron shaped bow shockwaves,10/31/2003,47.2361111,-117.3688889
4/23/1987 20:30,redmond,wa,us,cigar,300,5  minutes,orange blimp in night sky&#44 redmond Wa,4/13/2010,47.6741667,-122.1202778
4/23/1989 14:00,port townsend (10 nm so.),wa,us,cigar,300,4-5 minutes,Sighted WW II barrage balloon at 1500&#39 AGL (no lights) which accelerated rapidly as I approached in my light aircraft.,6/6/2000,48.1172222,-122.7591667
4/23/1997 00:05,seattle,wa,us,,2,2 sec.,Attorney/public employee sees peculiar white light move across cloudy sky very rapidly.  &quot;Looked like a lightbulb.&quot;  Flew behind cloud.,11/2/1999,47.6063889,-122.3308333
4/23/1998 21:25,shoreline (views from),wa,us,other,3,3 second,Blue green streak starting 30 degrees up west. It moved with a streak downward towards the south,1/28/1999,47.7558333,-122.3402778
4/23/1999 23:25,seattle (north),wa,us,light,15,15 seconds,I was laying in my bed with the ability to look out the window while watching television. I live on the 4th floor in an apartment bldg.,5/24/1999,47.6063889,-122.3308333
4/23/2001 05:30,olympia,wa,us,triangle,10,10 seconds,Triangle of dots zipping accross the morning sky in Western Washington.,4/28/2001,47.0380556,-122.8994444
4/23/2006 21:30,bremerton,wa,us,other,0.5,1/2 second,Dissapearing Star?  ((NUFORC Note:  Flare from an Iridium satellite&#44 we suspect.  PD)),5/15/2006,47.5675000,-122.6313889
4/23/2008 10:03,bellevue,wa,us,sphere,120,2 minuted,As I was pulling into my driveway&#44 I got out of my car and noticed a bright spherically shaped orb up in the sky&#44 moving at a slow rate,8/12/2008,47.6105556,-122.1994444
4/23/2011 20:59,spokane valley,wa,us,rectangle,90,90 seconds,Dim rectangular object seen over Spokane Valley.,5/13/2012,47.6733333,-117.2383333
4/23/2011 23:27,yakima,wa,us,diamond,2280,38 minutes,Two round orbs of light shifting in area,5/2/2011,46.6022222,-120.5047222
4/23/2012 21:33,yakima,wa,us,,600,10 minutes,Lights appeared and moved around lighting show in Yakima&#44 Washington,5/13/2012,46.6022222,-120.5047222
4/23/2014 23:00,mount vernon,wa,us,chevron,600,10 minutes,((HOAX))  Looked like a flying Chevrolet Tahoe that shot laser beams and abducted my neighbors cat&#44 George w bush in passenger seat.,4/24/2014,48.4213889,-122.3327778
4/24/1987 20:15,seattle,wa,us,changing,1200,20 minutes,Low flying Orange Blimp over Lake Washington (Seattle&#44 Madrona Park Beach),3/10/2011,47.6063889,-122.3308333
4/24/1996 01:15,port angeles,wa,us,,40,40 sec.,Man sees &quot;round&#44 black orb&quot; pass across top of crescent moon.  Obj. appeared jet black.  Excellent written rept. and drawing.,11/2/1999,48.1183333,-123.4294444
4/24/1999 21:30,olympia,wa,us,other,4,4 seconds,Possible meteor impact due south of the washington state capital of olympia&#44 washington,5/24/1999,47.0380556,-122.8994444
4/24/2002 23:30,port orchard,wa,us,light,7200,2 hours,Constantly recurring Light (over years) that changes direction too fast to be anyhting known.,5/14/2002,47.5405556,-122.6350000
4/24/2006 00:36,dallesport,wa,us,changing,2400,40 min.,egg-shaped UFO in south central Washington looked like a carnival ride in the sky,5/15/2006,45.6175000,-121.1783333
4/24/2006 23:15,yakima,wa,us,light,600,10 minutes,Light....duration 10-15 minutes,5/15/2006,46.6022222,-120.5047222
4/24/2008 14:00,stanwood,wa,us,other,300,5 min.,Hexagon image with 4 protruding spikes,6/12/2008,48.2413889,-122.3694444
4/24/2009 04:14,kent,wa,us,sphere,30,30 seconds,loud orange ufo buzzes kent&#44 wa. again,5/12/2009,47.3811111,-122.2336111
4/24/2012 02:45,rochester,wa,us,sphere,20,20 seconds,Silent craft moving across the sky,5/15/2013,46.8219444,-123.0950000
4/24/2013 02:45,rochester,wa,us,light,20,20 seconds,Silent craft moving across the sky.,7/3/2013,46.8219444,-123.0950000
4/24/2013 20:20,monroe,wa,us,formation,60,60 seconds,Two red lights in formation traveling south to north at high rate of speed.,5/15/2013,47.8555556,-121.9697222
4/25/2001 01:19,auburn,wa,us,fireball,5,4  to 5 sec.,Tonight I was driving southbound on M st. in auburn. Directly in front of me through my windsheild I saw a very bright falling globe. I,4/28/2001,47.3075000,-122.2272222
4/25/2006 09:30,mukilteo,wa,us,disk,120,2 min,Departing KPAE Paine&#44 Everett at approx 09:30 on 777&#44 we notice 3 gray whales off the southern tip of wibley island.  While turning to,5/15/2006,47.9447222,-122.3033333
4/25/2008 21:30,seattle,wa,us,sphere,5400,1-1.5 hrs,Fast moving lights over Seattle,6/12/2008,47.6063889,-122.3308333
4/25/2008 22:00,seattle,wa,us,light,300,5 minutes,Bright&#44 FAST moving lights above Seattle&#44 visible only using 3rd Generation Night Vision.,6/12/2008,47.6063889,-122.3308333
4/25/2013 21:30,olalla,wa,us,sphere,300,5 minutes,False Moon.,5/15/2013,47.4294444,-122.5444444
4/25/2014 18:30,zillah,wa,us,flash,7200,2 hours,Three multi-colored objects in western sky.,5/2/2014,46.4022222,-120.2608333
4/26/1996 03:30,langley,wa,us,,7200,2 hrs.,Woman &amp; mother witness very bright&#44 elongate obj. in E sky.  Appeared to have 2x lights on it.  Suddenly ascended straight up.,11/2/1999,48.0402778,-122.4050000
4/26/2002 15:00,seattle,wa,us,sphere,120,2 minutes,Two silver spheres flying together.,6/12/2002,47.6063889,-122.3308333
4/26/2004 19:30,olympia,wa,us,light,1800,20-30 minutes,5 objects over Olympia&#44 WA chasing each other while turning into bright concentrated balls of light then to nothing.,4/30/2004,47.0380556,-122.8994444
4/26/2008 11:55,seattle,wa,us,light,300,5+ minutes,Bright red orbish light hovering over Seattle bay area&#33,6/12/2008,47.6063889,-122.3308333
4/26/2009 20:15,davenport,wa,us,other,5,5 seconds,Two steady parallel lights moving west spotted in Lincoln County&#44 Washington.,5/12/2009,47.6541667,-118.1488889
4/26/2009 22:15,bellevue,wa,us,cigar,60,1 min,While filming the crescent moon&#44 I noticed a cigar shaped shadow about 1/4 of the way down creep up and out of sight.,5/12/2009,47.6105556,-122.1994444
4/26/2012 03:00,yakima,wa,us,teardrop,30,30 seconds,Silver tear drop craft lost time&#44 confusion,5/13/2012,46.6022222,-120.5047222
4/26/2013 23:27,lacey,wa,us,light,120,2 minutes,Bright red light moving north to north west from the horizon till it disapeared behind the clouds.,5/15/2013,47.0344444,-122.8219444
4/26/2013 23:27,lacey,wa,us,sphere,120,2 minutes,Red  over olympia wa.,5/15/2013,47.0344444,-122.8219444
4/27/2001 19:47,spokane,wa,us,sphere,12,12 seconds,A black spherical object  was sighted in Spokane&#44 WA  traveling a NorthEasterly  direction&#44 during a  thunder-storm.,8/5/2001,47.6588889,-117.4250000
4/27/2001 21:55,seattle,wa,us,diamond,600,10mins,8-9 identical hovering&#44 stationary objects with oscillating diamond shaped white light patterns. 70-100 feet above Seattle I-5 corridor,8/5/2001,47.6063889,-122.3308333
4/27/2003 22:30,lynnwood,wa,us,triangle,15,15 seconds,Three lights.  They one in front corrected itself by moving right and backwards to form a triangle.,5/2/2003,47.8211111,-122.3138889
4/27/2007 21:00,tacoma,wa,us,light,600,ten minutes,tacoma wa ufo like a star,6/12/2007,47.2530556,-122.4430556
4/27/2008 00:15,tumwater,wa,us,triangle,6,6 seconds,three green lights (triangle formation) over Tumwater Hill WA,6/12/2008,47.0075000,-122.9080556
4/27/2008 22:11,harrington,wa,us,light,5,3-5 seconds,Two adult males witness a peculiar flare of light in the nighttime sky; not a flare from an Iridium satellite.,6/12/2008,47.4811111,-118.2533333
4/27/2013 02:00,kelso,wa,us,circle,120,2 minutes,Extremely bright&#44 orange orb traveling steadily N to S.,5/15/2013,46.1469444,-122.9072222
4/27/2013 20:45,selleck,wa,us,fireball,10,10 seconds,Red fireball observed flying low in western Washington traveling west to east.,5/15/2013,47.3758333,-121.8672222
4/27/2014 20:30,kenmore,wa,us,fireball,1800,19:30-20:00,Red-orange round disc lights (100+) moving across night sky in Kenmore&#44 WA&#44 on April 27&#44 2014.,5/2/2014,47.7575000,-122.2427778
4/27/2014 21:00,kenmore,wa,us,circle,1200,15-20 minutes,20 to 25 very bright lights (UFOs) observed at the north end of Lake Washington near Seattle.,5/8/2014,47.7575000,-122.2427778
